Timestamp,Open,High,Low,Close,Volume
2024-12-20 15:50:00,192.02,192.041,190.77,191.22,1099969
2024-12-20 15:45:00,191.88,192.33,191.87,192.05,426760
2024-12-20 15:40:00,192.01,192.28,191.6,191.875,211528
2024-12-20 15:35:00,191.575,192.2,191.49,192.01,343746
2024-12-20 15:30:00,192.26,192.32,191.48,191.575,455903
2024-12-20 15:25:00,192.22,192.46,192.19,192.255,270009
2024-12-20 15:20:00,192.435,192.51,192.205,192.23,284434
2024-12-20 15:15:00,192.49,192.61,192.41,192.435,223871
2024-12-20 15:10:00,192.095,192.52,192.08,192.49,193033
2024-12-20 15:05:00,192.095,192.26,192.02,192.1,200297
2024-12-20 15:00:00,192.39,192.48,192.09,192.09,199740
2024-12-20 14:55:00,192.475,192.55,192.33,192.39,167914
2024-12-20 14:50:00,192.63,192.72,192.325,192.48,251493
2024-12-20 14:45:00,192.73,192.89,192.5892,192.63,217008
2024-12-20 14:40:00,192.7,192.77,192.51,192.74,156958
2024-12-20 14:35:00,192.4898,192.76,192.4347,192.6868,198730
2024-12-20 14:30:00,192.28,192.5964,192.25,192.485,255917
2024-12-20 14:25:00,191.905,192.28,191.9,192.28,150310
2024-12-20 14:20:00,191.6997,191.9799,191.69,191.91,124180
2024-12-20 14:15:00,191.55,191.75,191.465,191.72,216376
2024-12-20 14:10:00,191.5216,191.65,191.25,191.56,879490
2024-12-20 14:05:00,191.57,191.85,191.42,191.53,811911
2024-12-20 14:00:00,191.67,191.675,191.4744,191.55,183332
2024-12-20 13:55:00,191.885,192.095,191.5602,191.67,229256
2024-12-20 13:50:00,191.4417,191.9,191.33,191.89,196692
2024-12-20 13:45:00,191.3197,191.64,191.29,191.44,312245
2024-12-20 13:40:00,191.43,191.47,191.24,191.33,113075
2024-12-20 13:35:00,190.83,191.43,190.814,191.43,150623
2024-12-20 13:30:00,191.09,191.1,190.72,190.82,161069
2024-12-20 13:25:00,191.45,191.505,191.07,191.1,123215
2024-12-20 13:20:00,191.58,191.58,191.1484,191.42,165340
2024-12-20 13:15:00,191.77,191.83,191.4376,191.61,252456
2024-12-20 13:10:00,191.77,191.85,191.67,191.7418,172171
2024-12-20 13:05:00,192.025,192.05,191.71,191.755,225362
2024-12-20 13:00:00,192.135,192.25,191.955,192.025,202780
2024-12-20 12:55:00,192.27,192.38,192.11,192.135,123363
2024-12-20 12:50:00,192.38,192.39,192.07,192.29,124958
2024-12-20 12:45:00,192.07,192.3707,192.0,192.36,119942
2024-12-20 12:40:00,192.13,192.2,191.9401,192.07,214355
2024-12-20 12:35:00,191.98,192.34,191.98,192.12,209956
2024-12-20 12:30:00,192.31,192.31,191.81,192.0,215342
2024-12-20 12:25:00,192.02,192.4,192.02,192.31,193023
2024-12-20 12:20:00,191.98,192.17,191.9,192.05,218175
2024-12-20 12:15:00,192.16,192.16,191.69,191.99,204187
2024-12-20 12:10:00,192.005,192.31,191.99,192.185,197448
2024-12-20 12:05:00,191.72,192.115,191.67,191.99,222042
2024-12-20 12:00:00,192.06,192.22,191.71,191.7427,234783
2024-12-20 11:55:00,191.45,192.15,191.41,192.04,287879
2024-12-20 11:50:00,191.54,191.78,191.32,191.42,393037
2024-12-20 11:45:00,191.97,192.0,191.47,191.53,355335
2024-12-20 11:40:00,192.02,192.25,191.7799,191.97,391390
