Timestamp,Open,High,Low,Close,Volume
2024-12-20 15:55:00,435.96,437.19,435.22,436.97,1210432
2024-12-20 15:50:00,437.03,437.06,434.84,436.02,822192
2024-12-20 15:45:00,436.18,437.905,436.135,437.18,228418
2024-12-20 15:40:00,436.1,436.65,435.74,436.25,186698
2024-12-20 15:35:00,435.46,436.29,435.41,436.09,180962
2024-12-20 15:30:00,436.835,437.0,435.0101,435.44,287815
2024-12-20 15:25:00,436.65,436.9699,436.29,436.84,148395
2024-12-20 15:20:00,437.08,437.3388,436.65,436.65,238551
2024-12-20 15:15:00,437.13,437.34,437.02,437.115,155623
2024-12-20 15:10:00,436.935,437.51,436.84,437.155,145644
2024-12-20 15:05:00,437.48,437.86,436.9,436.9,194828
2024-12-20 15:00:00,437.995,438.13,437.45,437.4524,152482
2024-12-20 14:55:00,438.147,438.35,437.95,437.95,126437
2024-12-20 14:50:00,438.52,438.7345,437.77,438.23,157269
2024-12-20 14:45:00,438.97,439.02,438.3801,438.495,94198
2024-12-20 14:40:00,439.545,439.56,438.9,438.935,138650
2024-12-20 14:35:00,439.86,440.12,439.5,439.545,116078
2024-12-20 14:30:00,439.43,440.0502,439.43,439.86,120783
2024-12-20 14:25:00,438.87,439.46,438.87,439.415,352208
2024-12-20 14:20:00,438.57,438.9453,438.4,438.92,109782
2024-12-20 14:15:00,438.455,438.65,438.22,438.585,103349
2024-12-20 14:10:00,439.03,439.12,438.22,438.45,145141
2024-12-20 14:05:00,439.005,439.47,438.6136,439.03,184841
2024-12-20 14:00:00,439.1905,439.5,438.8,439.03,132540
2024-12-20 13:55:00,440.07,440.28,439.1806,439.21,138611
2024-12-20 13:50:00,439.3,440.08,439.08,440.08,180292
2024-12-20 13:45:00,439.3344,439.66,439.2,439.24,84811
2024-12-20 13:40:00,439.565,439.74,439.29,439.385,100054
2024-12-20 13:35:00,439.395,440.0,439.24,439.6,130800
2024-12-20 13:30:00,439.55,439.72,439.1501,439.36,206894
2024-12-20 13:25:00,440.215,440.385,439.48,439.56,183710
2024-12-20 13:20:00,440.59,440.59,439.68,440.22,153681
2024-12-20 13:15:00,440.945,441.08,440.0801,440.6799,202617
2024-12-20 13:10:00,440.98,441.12,440.705,440.945,109980
2024-12-20 13:05:00,441.205,441.37,440.84,440.975,164364
2024-12-20 13:00:00,441.52,441.91,441.16,441.23,135315
2024-12-20 12:55:00,442.21,442.41,441.51,441.5322,296215
2024-12-20 12:50:00,442.45,442.56,442.02,442.23,99998
2024-12-20 12:45:00,442.01,442.47,441.9,442.42,362806
2024-12-20 12:40:00,442.525,442.6887,441.8971,442.05,113974
2024-12-20 12:35:00,442.46,442.69,442.3,442.52,148195
2024-12-20 12:30:00,443.39,443.465,442.1003,442.43,151772
2024-12-20 12:25:00,443.015,443.74,442.86,443.35,230639
2024-12-20 12:20:00,442.43,443.03,442.26,443.015,159243
2024-12-20 12:15:00,442.44,442.7,442.0751,442.45,119715
2024-12-20 12:10:00,442.45,443.1198,442.1,442.44,217891
2024-12-20 12:05:00,442.0219,442.5594,441.85,442.44,170332
2024-12-20 12:00:00,442.09,442.4299,441.6601,442.04,110705
2024-12-20 11:55:00,441.22,442.4391,441.21,442.03,135552
2024-12-20 11:50:00,441.885,442.22,440.88,441.22,210477
2024-12-20 11:45:00,442.445,442.455,441.53,441.805,219358
2024-12-20 11:40:00,442.23,442.94,441.9,442.4736,252390
